Primary.Type.Num,Location.Description.Num,Domestic,Latitude,Longitude,Target,Prediction
0,0,0,41.737383824,-87.551124714,0,0
0,18,0,42.005898802,-87.661008594,0,0
0,7,0,41.889515912,-87.631068131,0,0
0,3,0,41.938771091,-87.64679184,0,0
0,59,0,41.942120569000004,-87.690672545,0,0
0,1,0,41.971465046,-87.785536165,0,0
2,0,0,41.697647241,-87.59483991299999,0,0
0,9,0,41.876705672,-87.75128680600002,0,0
0,0,0,41.779813712,-87.741113385,0,0
0,20,0,41.879667054,-87.63696315,0,0
1,3,1,41.707331718,-87.53528374700001,0,0
2,1,0,41.928561693,-87.76460378899998,0,0
1,1,1,41.76160602,-87.596954956,1,0
1,2,1,41.752022854,-87.61252252,0,0
4,1,0,41.756012016999996,-87.586998794,0,0
0,5,0,41.918578314,-87.636183854,0,0
1,2,0,41.923692116,-87.784636847,0,0
3,1,0,41.744301169,-87.649926515,0,0
0,0,0,41.679231408,-87.639541955,0,0
0,10,0,41.764717604,-87.682329209,0,0
0,3,0,41.881833204,-87.64302811700001,0,0
5,1,0,41.751304807,-87.674383998,0,0
5,1,0,41.758203946,-87.582249051,0,0
4,2,1,41.777485476,-87.631752783,0,0
1,14,0,41.803201891,-87.72198373,1,0
7,5,0,41.938583967,-87.668622306,1,1
1,3,0,41.799062419,-87.646510048,1,0
0,13,0,41.742710224,-87.63408818100002,1,1
1,0,0,41.881805637,-87.746121485,0,0
1,24,0,41.802132606,-87.613677631,1,0
2,10,0,41.794453513,-87.729324266,0,0
7,59,0,41.876488439,-87.624278264,1,1
0,0,0,41.759546725999996,-87.61148904,0,0
0,3,0,41.85192739,-87.693437117,0,0
5,22,0,41.899410159,-87.624131266,0,0
5,1,0,41.914411398,-87.771640347,0,0
1,1,1,41.747029613,-87.594167975,0,0
1,1,1,41.726248504000004,-87.653066834,0,0
4,2,1,41.860080941,-87.72377331,0,0
6,5,0,41.832071291,-87.616978684,1,1
0,10,0,42.011949756,-87.705093515,0,0
1,9,0,41.855539006,-87.696924976,0,0
2,2,1,41.74719631,-87.60263838700001,0,0
9,1,1,41.939006639,-87.804301705,0,0
3,0,0,41.758372006,-87.64454342799999,0,0
0,1,0,41.85538304,-87.709513281,0,0
1,1,0,41.691574625,-87.666763251,0,0
1,4,0,41.752597659,-87.698811426,0,0
0,17,0,41.945437422,-87.70288345799999,0,0
1,2,1,41.878856533000004,-87.726771211,0,0
3,1,1,41.672046781999995,-87.622485541,1,0
1,24,0,41.975827666,-87.697567585,1,0
5,1,0,41.775811426,-87.665829405,0,0
0,4,0,41.890174212,-87.72945171,0,0
0,0,0,41.789517024,-87.69490523299999,0,0
0,0,0,41.743032428,-87.58799190399998,0,0
3,0,1,41.745688359,-87.553992091,0,0
3,12,0,41.844525251,-87.704209099,1,0
0,0,0,41.68837711,-87.64711749700001,0,0
1,2,1,41.880932326,-87.709565954,0,0
0,15,0,41.887216076,-87.755620452,0,0
3,6,1,41.773498648,-87.625146108,0,0
1,11,0,41.818472420999996,-87.699449225,0,0
3,4,0,41.677700202,-87.650100809,0,0
0,1,0,41.858704738,-87.622345654,0,0
1,3,0,41.682369758,-87.645281361,0,0
4,2,1,41.878311899,-87.71215816,0,0
0,9,1,41.874393341,-87.76464733,0,0
1,2,0,41.907510316999996,-87.67419809200001,0,0
1,3,0,41.85839493,-87.726168034,0,0
0,8,0,41.810484629,-87.74445873299999,0,0
0,4,0,41.7505606,-87.649409369,0,0
0,13,0,41.751717281,-87.567002336,0,1
4,0,0,41.916844096,-87.753681554,0,0
3,76,0,41.979006297,-87.906463155,1,0
0,1,0,41.798301636,-87.691484367,0,0
1,2,1,41.892213745,-87.68040813399998,0,0
7,11,0,41.885387654,-87.706801372,0,1
0,3,0,41.894563504000004,-87.622745105,0,0
4,1,1,41.806204672,-87.65882748799999,0,0
0,0,0,41.827435856,-87.620005983,0,0
0,5,0,41.904363995,-87.640394032,0,0
1,1,1,41.983467917,-87.729666974,0,0
2,0,0,41.780110888,-87.61561777700001,0,0
0,12,0,41.802245282,-87.674537178,0,0
6,0,0,41.873637368000004,-87.709934299,1,1
1,3,0,42.009004561,-87.67318813700001,0,0
2,2,1,41.803417249,-87.585796054,0,0
3,3,1,41.891851825,-87.725976161,1,0
0,2,0,41.801673274,-87.60135228799999,0,0
5,1,0,41.871908743,-87.701943282,0,0
0,0,0,41.798728543,-87.784446207,0,0
3,0,0,41.814251285,-87.632309121,0,0
0,3,0,41.809482639,-87.704027561,0,0
0,13,0,41.754592961,-87.74152853700001,0,1
2,0,0,41.950093433,-87.65319911799999,0,0
0,0,0,41.75006037,-87.652514988,0,0
4,0,0,41.793487852,-87.705331861,0,0
0,5,0,41.695982095,-87.59665314200001,0,0
1,7,0,41.69274985,-87.700868185,0,0
1,26,0,41.821460144,-87.62154347299999,1,0
2,0,0,41.843422231999995,-87.718430128,0,0
4,1,0,42.009109848,-87.666714805,0,0
1,2,1,41.881955921999996,-87.70003765700001,0,0
3,2,0,41.80866008,-87.604353876,1,0
1,2,1,41.751935361,-87.64892568399998,0,0
0,13,0,41.930946496,-87.788962647,0,1
0,3,0,41.829960895,-87.672829416,1,0
4,9,0,41.781363917,-87.594661067,1,0
0,0,0,41.764424938000005,-87.66623334799999,0,0
3,52,0,41.820901774,-87.69313709999999,0,0
2,2,0,41.75048339,-87.599101334,0,0
10,68,0,41.788339891,-87.740514226,0,0
2,1,0,41.723888566,-87.63029942700001,0,0
1,1,0,41.764778049,-87.676555423,0,0
0,2,0,41.74399785,-87.60329025799999,0,0
0,2,1,41.777309867,-87.640802922,0,0
2,2,0,41.946144202,-87.649451266,0,0
3,7,0,41.896427495,-87.628193572,0,0
0,9,0,41.880189922,-87.6653905,0,0
1,2,1,41.887240863,-87.763879696,0,0
5,20,0,41.80226856,-87.60563664799999,0,0
0,0,0,41.941622021,-87.644449294,0,0
11,0,0,41.831332669,-87.681412489,1,1
0,20,0,41.949830896,-87.66409416200001,0,0
3,3,1,41.684232396,-87.64607058200001,0,0
12,0,0,41.869363464,-87.74242804200001,1,1
1,2,1,41.780780346,-87.652102139,0,0
4,1,1,41.942372265,-87.75504195799999,0,0
0,0,0,41.779164166,-87.64477193100002,0,0
4,4,0,41.779758427,-87.64410563,0,0
7,57,0,41.862343615,-87.68591769700001,1,1
0,0,0,41.963661631,-87.65056558100002,0,0
0,10,0,41.962789818000005,-87.773429098,0,0
0,3,0,41.941818053,-87.64785816700001,0,0
1,8,1,41.881205735,-87.763220885,1,0
6,0,0,41.87946306,-87.748471019,1,1
0,15,0,41.923976215,-87.76629441600002,0,0
4,2,0,41.862435581,-87.71200715,0,0
0,7,0,41.880457093000004,-87.62435557,0,0
0,1,0,41.798975283000004,-87.601294973,0,0
2,2,0,41.774681226999995,-87.682166139,0,0
0,6,0,41.878506591,-87.635213191,0,0
0,7,0,41.875367424000004,-87.627620993,0,0
0,0,0,41.907608449,-87.674083199,0,0
1,3,0,41.662344931999996,-87.638998635,0,0
3,11,0,41.836085835,-87.611668085,0,0
0,5,0,41.677661758,-87.65287225799999,0,0
0,13,0,41.909664252,-87.742728815,1,1
2,29,0,41.65184294,-87.612356145,0,0
2,0,0,41.891987571,-87.67205488100002,0,0
0,1,0,41.764970726,-87.659593108,0,0
1,3,1,41.940412833,-87.65105256700001,0,0
1,3,0,41.765299634,-87.61162616200001,0,0
6,0,0,41.77206809,-87.67436582399998,1,1
2,23,0,41.924577446,-87.639851979,0,0
7,24,0,41.903092416999996,-87.682916451,1,1
0,15,0,41.931116955,-87.777572298,0,0
0,0,0,41.884574434,-87.734928509,0,0
3,3,0,41.865177674,-87.694604625,0,0
6,0,0,41.970838616,-87.763396795,1,1
2,9,0,41.870997337,-87.701886163,0,0
0,6,0,41.930101115999996,-87.648924417,0,0
1,19,0,41.770969165,-87.586268228,1,0
2,0,0,41.849515692,-87.70395833399998,0,0
0,1,0,41.980720161,-87.670802885,0,0
5,6,0,41.86821162,-87.63229630299999,0,0
2,1,0,41.759830413,-87.63881375,0,0
3,0,0,41.876768799000004,-87.74643564600002,0,0
4,2,1,42.009752155,-87.66579925200001,0,0
1,3,0,41.81218037,-87.748173775,0,0
0,32,0,41.769185486,-87.625732415,0,0
0,40,0,41.758086618,-87.605377321,0,0
5,4,0,41.954733625,-87.69324430399998,0,0
0,54,0,41.905642137,-87.666231002,0,0
2,0,0,41.729188495,-87.614877015,0,0
0,3,0,41.943822114,-87.78659254600002,0,0
0,11,0,42.002260014,-87.693662195,0,0
9,7,0,41.953164965,-87.76876357799999,0,1
0,4,0,41.947225886,-87.655545441,0,0
1,2,1,41.736369941,-87.554174373,0,0
2,4,0,41.901770606999996,-87.66021765200001,0,0
1,0,0,41.815745199,-87.70154877200001,0,0
0,1,0,41.75033427,-87.665045312,0,0
0,5,0,41.67750783,-87.66310511299999,0,0
2,1,0,41.702768847,-87.62458614299999,0,0
4,0,1,41.782690171999995,-87.66185688200001,0,0
0,0,0,41.990272868000005,-87.66514942399998,0,0
1,2,1,41.76015578,-87.556752911,0,0
0,0,0,41.768434159,-87.674282046,0,0
0,0,0,41.747290373,-87.594175977,0,0
7,19,0,41.943948446,-87.649386514,0,1
1,2,1,41.925674708,-87.74391509200001,1,0
0,4,0,41.862218265,-87.639087164,0,0
4,1,0,41.928245935999996,-87.717744826,0,0
0,0,0,41.798283438,-87.70859305399998,0,0
0,1,0,41.883820405,-87.735578199,0,0
2,0,0,41.736422269,-87.604815966,0,0
0,5,0,41.887472275,-87.646173514,0,0
0,2,0,41.764313073000004,-87.56282045100002,0,0
3,2,1,41.753414950999996,-87.576781955,0,0
2,0,0,41.80872929,-87.655543811,0,0
1,2,0,41.862895799,-87.71134923700001,0,0
0,2,0,41.849111694,-87.635463155,0,0
5,4,0,41.777828863,-87.773255389,0,0
1,1,1,41.803510757,-87.740598134,0,0
0,2,0,41.972643186,-87.661693093,0,0
9,2,1,41.791359128,-87.66087532899998,0,0
4,2,0,41.742963833000005,-87.614701485,0,0
0,5,0,41.830638056,-87.65435873,0,0
17,0,0,41.902141420999996,-87.765958681,0,1
0,35,0,41.65685118,-87.602332155,0,0
3,2,0,41.780812789,-87.701477481,1,0
0,0,0,41.918248964,-87.643903416,0,0
0,0,0,41.809777206999996,-87.674819481,0,0
4,0,0,41.878825556,-87.729224414,0,0
0,23,0,41.721194359,-87.66396636799999,1,0
1,2,1,41.899774531,-87.643400592,0,0
0,3,0,41.841984337,-87.722047751,0,0
1,1,1,41.775687981,-87.79208129700001,0,0
1,2,0,41.884546689000004,-87.616947314,0,0
0,0,0,41.775589701,-87.682670206,1,0
0,6,0,41.692378887,-87.621046145,0,0
1,3,0,41.899608028,-87.686944591,0,0
0,0,0,41.747839775,-87.664587464,0,0
0,0,0,41.997341493,-87.78870618299999,0,0
1,3,1,41.826860615,-87.629071235,0,0
0,3,0,41.851296671,-87.70645880100003,0,0
0,0,0,41.797936811,-87.60630177700001,0,0
5,4,0,41.853531151999995,-87.622237779,0,0
7,8,0,41.780614125999996,-87.66303346,0,1
1,3,1,41.718776048,-87.64071746299999,0,0
3,7,0,41.891199446,-87.624137626,1,0
1,24,0,41.757630995,-87.58570824899998,0,0
11,16,0,41.772998982,-87.576478539,1,1
0,8,0,41.996265255,-87.725205103,0,0
0,7,0,41.894563504000004,-87.622745105,0,0
3,26,0,41.780110888,-87.61561777700001,0,0
0,0,0,41.780912416999996,-87.69517391299999,0,0
1,0,0,41.866290829,-87.6959042,0,0
0,1,0,41.842293068000004,-87.654378653,0,0
0,0,0,41.855736319,-87.63320707700001,0,0
5,1,0,41.780946398000005,-87.62199536899998,0,0
2,0,0,41.886840651,-87.763416845,0,0
0,28,0,41.893654074000004,-87.7135154,0,0
7,0,0,41.900638548,-87.66608472899998,0,1
6,0,0,41.740661291,-87.653471686,1,1
4,12,0,41.764803884,-87.67387933799999,1,0
3,3,1,41.887240863,-87.763879696,0,0
0,2,1,41.849399638,-87.67925811100002,0,0
6,0,0,41.747010115,-87.64309282100002,1,1
1,1,1,41.698149643,-87.53890885700001,1,0
0,1,0,41.901166384,-87.645317762,0,0
2,0,0,41.909220456999996,-87.640257015,1,0
0,18,0,41.96843569,-87.71024640600002,0,0
1,1,1,41.872984104000004,-87.72786215200001,1,0
4,1,0,41.9802795,-87.71122695,0,0
0,19,0,41.918570075,-87.690258545,1,0
7,0,0,41.77514839,-87.714045481,0,1
0,11,0,41.770399321,-87.60696106399998,0,0
0,9,0,41.734541369,-87.671789213,0,0
1,1,0,41.910417621,-87.68113008899998,0,0
1,1,1,41.761661245,-87.58049336399998,0,0
0,14,0,41.858442215,-87.707875716,0,0
1,2,1,41.785715794,-87.68503552,0,0
6,3,0,41.872870015,-87.697112907,1,1
6,3,0,41.894146429,-87.71017564700001,1,1
7,11,0,41.70486737,-87.61735975100002,1,1
0,47,0,41.749899475,-87.663426378,0,0
0,6,0,41.740918989,-87.631967753,0,0
1,2,0,41.775429728,-87.640753492,0,0
5,1,0,41.756016121,-87.607775641,0,0
2,2,0,41.880847408,-87.771813208,0,0
2,4,0,41.805125368,-87.718847806,0,0
1,3,1,41.978165636,-87.658608303,1,0
0,3,0,41.976148346,-87.713554629,0,0
0,0,0,41.993610453,-87.67715460299999,0,0
0,1,0,41.936398785,-87.674198405,0,0
0,8,0,41.736664051,-87.551415568,0,0
1,3,0,41.691983278,-87.654530057,0,0
1,4,0,41.880586939000004,-87.706110174,0,0
0,14,0,41.887571335,-87.702156331,0,0
0,3,0,41.770745641,-87.72621813,0,0
0,18,0,41.944953005,-87.649416212,0,0
3,3,0,41.73678777,-87.545822951,0,0
3,0,0,41.75291741,-87.562619593,1,0
2,20,0,41.822964579,-87.685635816,0,0
0,2,0,41.798889417,-87.66227825799999,0,0
0,1,1,41.764249446,-87.58432284700001,0,0
2,19,0,41.855574302,-87.71189003,0,0
4,19,0,41.876860431,-87.725537965,0,0
7,35,0,41.654804999,-87.605099736,1,1
4,2,0,41.999947341,-87.66724456600002,0,0
1,1,1,41.949343283000005,-87.7825311,0,0
0,3,0,41.907320745,-87.631556325,0,0
2,2,0,41.757811671,-87.591991804,0,0
0,6,0,41.92510186,-87.67199230700001,0,0
1,2,0,41.905900448000004,-87.711776914,1,0
6,9,0,41.919682195,-87.694810935,1,1
0,14,0,41.964744922,-87.714849143,1,0
1,1,1,41.755778098,-87.66678468799999,0,0
1,0,1,41.878157774,-87.76174613399998,0,0
0,15,0,41.868541914,-87.639235361,1,0
0,2,0,41.943363642,-87.641096671,0,0
0,2,0,41.899583416,-87.689402215,0,0
3,3,0,41.749869687,-87.665852691,0,0
0,5,0,41.967437975,-87.708443315,0,0
3,4,0,41.757630995,-87.58570824899998,0,0
0,0,0,41.886763155,-87.677426502,0,0
3,8,0,41.687326625,-87.649519362,0,0
7,7,0,41.965426344,-87.655227542,1,1
2,28,0,41.783868524,-87.61660985,0,0
5,16,0,41.88030062,-87.71098585799999,0,0
5,2,0,41.942682941,-87.651160689,0,0
4,1,0,41.881146523000005,-87.756310411,0,0
2,37,0,41.84443756,-87.710779354,0,0
0,1,0,41.76803366,-87.57094673700001,0,0
0,26,0,41.768275386,-87.651772575,0,0
4,24,1,41.770020864,-87.6913338,1,0
2,47,0,41.70691318,-87.64313735200001,0,0
0,32,0,41.821536978000005,-87.621542622,0,0
3,3,0,41.743954396999996,-87.60595837299999,1,0
3,0,0,41.885609296,-87.72092696700001,0,0
6,0,0,41.906800411999996,-87.731322888,1,1
0,4,0,41.713648705,-87.544362079,0,0
0,7,0,41.884476226,-87.631310613,0,0
2,11,0,41.937078968,-87.785893021,0,0
14,18,0,41.802972574,-87.619430154,1,1
0,0,0,41.924011141,-87.727982583,0,0
0,0,0,41.82862242,-87.632658693,0,0
2,0,0,41.87828506,-87.71430286200001,0,0
2,3,0,41.789234519000004,-87.685132077,0,0
7,1,0,41.860097365,-87.71401944,1,0
0,18,0,41.946021295,-87.65556555200001,0,0
2,1,0,42.00667554,-87.66667767,0,0
0,6,0,41.780407115,-87.66424186,0,0
2,4,0,41.692358646,-87.623096746,0,0
1,15,0,41.779091808000004,-87.694968318,0,0
1,3,0,41.869331608,-87.68709182100002,0,0
0,6,0,41.868541914,-87.639235361,1,0
4,1,1,41.954883547,-87.699492655,1,0
6,0,0,41.750111323,-87.64403073700001,1,1
2,5,0,41.777729002,-87.59613994600002,0,0
0,68,0,41.9764212,-87.904976266,0,0
0,0,0,41.789859315,-87.646256271,0,0
0,0,0,41.905818751999995,-87.760441481,0,0
0,2,0,41.957792299,-87.713037657,0,0
5,4,0,41.892517598000005,-87.659844694,0,0
1,0,0,41.885886062,-87.711151999,0,0
5,3,0,41.947250041,-87.653596936,1,0
0,0,0,41.923138354,-87.636494322,0,0
3,16,0,41.953657108,-87.72697054700001,0,0
1,54,0,41.792472154,-87.606176514,0,0
0,2,1,41.769642844,-87.68705226600002,0,0
0,3,0,41.924230143,-87.746915859,0,0
0,1,0,41.70174546,-87.657891575,0,0
0,0,0,41.923659379,-87.67694585,0,0
0,5,0,41.814345251999995,-87.723829326,0,0
1,1,0,41.783121015999996,-87.784868997,0,0
1,2,1,41.975184569,-87.761015446,0,0
8,9,0,41.762168935,-87.69173829200001,0,1
2,0,0,41.69189982,-87.64236788299999,0,0
1,0,0,41.91472115,-87.69589280299999,0,0
0,0,0,41.739853692,-87.578197934,0,0
1,3,0,41.881737011,-87.751509217,0,0
1,2,1,41.771103624,-87.61817798700001,0,0
6,3,0,41.88090842,-87.711736421,1,1
0,0,0,41.798666754,-87.68661403200001,0,0
4,1,0,41.656839592,-87.59750557299999,0,0
1,3,0,41.896704058000005,-87.62630993399998,0,0
3,2,1,41.768289597,-87.644492335,0,0
0,0,0,41.899307862,-87.766766156,0,0
1,18,0,41.890824988,-87.63018336200001,1,0
0,3,0,41.905969633000005,-87.634550387,0,0
0,12,0,41.768760396,-87.621778099,0,0
0,1,0,41.733460247,-87.658130948,0,0
6,0,0,41.88045716,-87.702957098,1,1
1,1,1,41.865108577,-87.73370765,0,0
0,0,0,41.879365911,-87.75584539100002,0,0
1,0,1,41.947183891,-87.68826909100002,0,0
0,1,0,41.863449861,-87.732430906,0,0
1,6,1,41.919946841,-87.772267892,0,0
4,1,1,41.778090648,-87.604648857,0,0
2,1,0,41.897956905,-87.73469706899998,0,0
0,12,0,41.908328015,-87.643352582,0,0
5,12,0,41.918464145,-87.68072482299999,0,0
2,12,0,41.956416138,-87.727698071,0,0
2,10,0,41.730128313,-87.589203516,0,0
4,3,0,41.931700627,-87.805302895,0,0
0,33,0,41.735299884,-87.695768531,0,0
0,12,0,41.884466819000004,-87.63426694799999,0,0
3,92,1,41.883210775,-87.629906972,0,0
7,1,0,41.951218175,-87.809634135,0,0
0,15,0,41.868541914,-87.639235361,0,0
0,62,0,42.0000775,-87.700931653,0,0
4,4,1,41.903718726,-87.71024788,0,0
0,0,0,41.895213207,-87.66138105299999,0,0
2,0,0,41.889741913,-87.765198001,0,0
1,4,0,41.722175241,-87.596434621,0,0
0,40,0,41.96428936,-87.672488036,0,0
1,1,0,41.677069394,-87.63104348,0,0
4,0,0,41.906485941,-87.682239126,0,0
0,18,0,41.893676841,-87.631176812,0,0
0,9,0,41.772782543000005,-87.694451659,0,0
1,1,1,41.656483944,-87.545905471,0,0
1,3,0,41.934400926,-87.754077564,0,0
2,0,0,41.962565035,-87.660979016,0,0
4,1,0,41.788525309,-87.62230760899998,0,0
1,1,1,41.745641684,-87.55763874,0,0
1,1,1,41.761658,-87.699063048,0,0
0,1,0,42.010369136,-87.66430625299999,0,0
5,4,0,41.977454235,-87.668372694,0,0
1,2,1,41.788338665,-87.622302338,0,0
1,1,1,41.729181158,-87.61545959,0,0
0,0,0,41.888289527,-87.623971495,0,0
0,13,0,41.896010965,-87.624279065,1,1
0,11,0,41.869313273,-87.66330085700001,0,0
3,3,0,42.021173994,-87.673489176,1,0
3,3,1,41.883845585,-87.69636137799999,0,0
0,0,0,41.920138586,-87.63915781899998,0,0
3,11,0,41.884680488,-87.754005423,0,0
2,57,0,41.860420495999996,-87.66872761200001,1,0
3,4,0,41.883007148000004,-87.68531253399998,0,0
2,0,0,41.884547781,-87.737190925,0,0
0,1,0,41.700903778000004,-87.645080158,0,0
0,10,0,41.673337955,-87.62492374200001,0,0
3,11,0,41.754198667,-87.649722579,0,0
1,1,0,41.656720765,-87.605133045,0,0
0,17,0,41.922450893000004,-87.632206293,0,0
2,3,0,41.931028622,-87.78373607200001,0,0
2,0,0,41.857430826999995,-87.685816748,0,0
0,2,1,41.882379669,-87.752693189,0,0
3,2,1,41.879267723000005,-87.74354491,0,0
0,0,0,41.784815392,-87.637605509,0,0
0,1,0,41.709927024,-87.62163621100002,1,0
0,0,0,41.856046846,-87.71759342200001,0,0
1,3,0,41.972645935,-87.72572402600002,0,0
0,89,0,41.987542677,-87.886057917,0,0
2,12,0,41.935032785,-87.80664260399998,0,0
1,0,1,41.867073203000004,-87.72582526,0,0
1,0,0,41.780873262,-87.661824508,0,0
1,2,1,41.796881939,-87.648554031,0,0
1,2,0,41.891002109,-87.717404738,0,0
0,5,0,41.766136913000004,-87.588450326,0,0
1,1,1,41.778705306999996,-87.675108132,0,0
2,10,0,41.781193811,-87.73260186200001,0,0
1,3,0,41.894098702,-87.715053717,0,0
2,0,0,41.77346674,-87.671338055,0,0
3,11,0,41.818094558,-87.639754704,0,0
6,21,0,41.868165405,-87.62743954,1,1
0,8,0,41.74921133,-87.571066879,0,0
1,2,1,41.708199509,-87.64529899200001,0,0
1,26,0,41.685259,-87.62798902799999,0,0
3,3,0,41.799864776,-87.706190146,0,0
1,3,0,41.858458792,-87.713972846,0,0
5,1,0,41.969148611,-87.712166313,0,0
0,0,0,41.977505374,-87.715339859,0,0
4,1,1,41.851034923,-87.691856716,0,0
2,0,0,41.8280754,-87.624904486,0,0
2,0,0,41.894184379,-87.770117054,0,0
5,7,0,41.896690521,-87.62723201600002,0,0
0,5,0,41.970834167,-87.667717125,0,0
0,38,0,41.683875796,-87.725490546,0,0
2,2,0,41.817832714,-87.701887771,0,0
1,31,1,41.860419537,-87.709152299,0,0
3,72,0,41.980435794,-87.886920464,0,0
1,3,0,41.886561274,-87.755288485,0,0
5,4,0,41.736224323,-87.644355117,0,0
3,1,0,41.694021414,-87.655306831,0,0
5,1,0,41.78542738,-87.69478814,0,0
3,0,0,41.933583986,-87.746675826,0,0
2,1,0,41.793790521999995,-87.655730562,0,0
1,1,1,41.766632904,-87.612864857,0,0
2,0,0,41.87014757,-87.75576682200001,0,0
4,1,1,41.751637265,-87.730429463,0,0
0,9,0,41.890975772,-87.66744871600002,1,0
5,1,0,41.791770600999996,-87.645091743,0,0
0,5,0,41.722013357,-87.57534452899998,0,0
13,2,1,41.870894839,-87.71177103,1,0
0,6,0,41.971099166,-87.69013495,1,0
0,12,0,41.663814339,-87.55805441,0,0
0,11,0,41.950299387,-87.77763729799999,0,0
1,0,0,41.764530483,-87.693474202,0,0
0,2,0,41.935434103,-87.727745938,0,0
4,0,0,41.773394376,-87.58110770100002,1,0
7,42,0,41.662936773,-87.640207305,1,1
0,3,0,41.994584163,-87.65767710600002,0,0
0,1,0,41.776897256,-87.660498495,0,0
0,0,0,41.887728054,-87.662513515,0,0
2,2,0,41.88560769,-87.772733699,0,0
0,0,0,41.924632549,-87.639888129,0,0
1,3,1,41.772623909,-87.63557436100002,0,0
10,8,1,41.817487562,-87.623054868,0,0
3,14,0,41.849045571,-87.708829783,0,0
4,1,1,41.780601229,-87.772820627,0,0
2,0,0,41.89577577,-87.641507968,0,0
1,3,1,41.852906219,-87.70772410299999,1,0
1,0,0,41.754296839,-87.573601458,0,0
1,2,1,41.887979835,-87.773524594,0,0
3,1,0,41.690552673,-87.60595251,0,0
13,0,0,41.895164866,-87.737114239,0,1
0,13,0,41.75089655,-87.62781330700001,1,1
1,3,0,41.894928829,-87.755903553,0,0
0,0,0,41.688199807,-87.63861818299999,0,0
0,3,0,41.86640116,-87.705973505,0,0
2,10,0,41.821115095,-87.624768426,0,0
1,1,1,41.6967447,-87.65592633799999,0,0
1,33,0,41.869786389,-87.774281815,0,0
4,0,0,41.750828696,-87.593039639,0,0
0,19,0,41.809803372,-87.64556634,0,0
1,0,1,41.786603985999996,-87.622255505,1,0
6,4,0,41.880193668000004,-87.737914408,1,1
0,13,0,41.928076536,-87.78560618600002,1,1
1,1,0,41.768249915,-87.68872681100002,0,0
0,4,0,41.997034335,-87.67031731700001,0,0
5,1,0,41.817796114000004,-87.618381427,0,0
0,0,0,41.938430626,-87.63764366299999,0,0
1,31,1,41.826068451,-87.63236367,1,0
1,9,0,41.996863461,-87.65702024299999,0,0
0,4,0,41.987572596,-87.663268645,0,0
2,1,0,41.736831465,-87.551417201,0,0
7,29,0,41.865996768,-87.66587968700001,0,1
0,0,0,41.947691001,-87.767800986,0,0
1,1,0,41.689443761999996,-87.53166792399998,0,0
0,9,0,41.779362734,-87.67060281200001,0,0
1,2,1,41.870921261999996,-87.72646072200001,0,0
1,2,0,41.845385963000005,-87.72335863200001,0,0
1,1,1,41.934245167,-87.738110225,1,0
0,10,0,41.665788107,-87.61736833799999,0,0
0,18,0,41.924158759,-87.699399996,0,0
0,0,0,41.974244101,-87.69211122,0,0
0,10,0,41.771439198,-87.71833725799999,0,0
5,27,0,41.891579621,-87.634674198,0,0
0,1,0,41.750831063,-87.594259959,0,0
1,1,1,41.893922764,-87.63958134,0,0
2,0,0,41.998399009,-87.80298599,0,0
0,8,0,41.741115903,-87.72528447,0,0
0,19,0,41.789637016,-87.801431995,1,0
0,1,0,41.76213866,-87.684393216,0,0
3,9,0,41.858622155999996,-87.672384057,0,0
0,31,0,41.852731587,-87.701390474,0,0
6,0,0,41.761926656,-87.663708146,1,1
9,1,0,41.693810354,-87.63518193600002,0,0
3,9,0,41.853078246,-87.677080706,0,0
0,40,0,41.745734876,-87.547926926,0,0
7,1,1,41.829091287,-87.623209136,1,0
2,0,0,41.747236315,-87.55766718299999,0,0
0,1,0,41.940091425,-87.64136729799999,0,0
0,38,0,41.778436411,-87.589657198,0,0
1,1,1,41.754469571,-87.574823501,0,0
5,1,0,41.702979231,-87.622214525,0,0
1,0,0,41.917112279,-87.730616063,1,0
2,0,0,41.750324322,-87.66616680899998,0,0
0,0,0,41.956750976,-87.689382185,0,0
2,11,0,42.002438389,-87.664297366,0,0
0,6,0,41.758568942,-87.606137886,0,0
0,14,0,41.737094305,-87.57299817799999,0,0
5,27,0,42.001985208,-87.814898573,0,0
4,1,0,41.84268862,-87.685323165,0,0
3,1,1,41.749311067,-87.56134347,0,0
5,1,0,41.65863315,-87.601609384,0,0
1,1,1,41.765625946,-87.690611515,0,0
0,0,0,41.884400349,-87.622101232,0,0
1,0,0,41.886807703,-87.763413465,1,0
0,1,0,41.74390685,-87.562467196,0,0
4,1,0,41.832496126,-87.61032506,0,0
0,2,1,41.863263222,-87.732425311,0,0
0,8,0,41.814940323,-87.707921302,0,0
0,1,0,41.787854081999996,-87.716522993,0,0
1,1,1,41.909796572,-87.673774129,0,0
0,5,0,41.886893085,-87.745509336,0,0
1,0,1,41.823807310999996,-87.61902264700001,1,0
0,13,0,41.881493402,-87.62775555700001,0,1
0,9,0,41.947257228000005,-87.653420415,0,0
0,1,0,41.682109861,-87.620646895,0,0
6,3,0,41.850328434,-87.71617643799999,1,1
1,2,1,41.969012968,-87.71093577,0,0
0,3,0,41.731954973,-87.61315725200001,0,0
0,4,0,41.850657231,-87.61288072299999,0,0
1,1,0,41.909974921,-87.718269416,0,0
0,0,0,41.88014983,-87.62615094700001,0,0
2,5,0,41.877600871999995,-87.63519367299999,0,0
0,3,0,41.777850177,-87.65037701700001,0,0
0,0,0,41.912294007,-87.678120403,0,0
